shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
172_0_ASC_shp,38.75387320,-9.15523220,524,9802
172_0_DESC_shp,38.70783750,-9.13891540,524,10933
75_0_DESC_shp,38.71039110,-9.14348860,8,44
60_0_DESC_shp,38.71458150,-9.23029770,42,523
100_3_ASC_shp,38.77495280,-9.09625610,54,904
220_0_CIRC_shp,38.70784690,-9.17363260,178,4841
168_0_ASC_shp,38.74687950,-9.16777940,62,1583
104_5_DESC_shp,38.72256420,-9.19654510,354,6826
168_0_DESC_shp,38.74585250,-9.21757300,62,1158
122_0_DESC_shp,38.72075860,-9.15580860,340,7698
122_0_ASC_shp,38.70690310,-9.15808590,340,6516
248_0_ASC_shp,38.71013320,-9.19542320,407,8089
116_0_DESC_shp,38.74240040,-9.16768070,225,4848
248_0_DESC_shp,38.73244300,-9.16259940,407,9072
116_0_ASC_shp,38.73861230,-9.16369250,225,5192
193_2_DESC_shp,38.69904750,-9.22674040,165,2869
193_2_ASC_shp,38.70363520,-9.25190570,165,2822
103_0_DESC_shp,38.70467670,-9.16927270,331,6403
103_0_ASC_shp,38.70942630,-9.15318500,331,6542
174_0_ASC_shp,38.76891450,-9.15882320,53,907
174_0_DESC_shp,38.79189960,-9.15656590,53,1024
117_0_DESC_shp,38.74845280,-9.14805210,403,8050
117_0_ASC_shp,38.71569150,-9.15955970,403,8405
201_0_ASC_shp,38.74822250,-9.18064960,236,4935
104_5_DESC_shp,38.71204300,-9.19894280,248,4705
201_0_DESC_shp,38.73964650,-9.21417070,236,3472
66_0_DESC_shp,38.78982870,-9.12312290,15,126
165_0_ASC_shp,38.76088920,-9.17972320,365,8165
165_0_DESC_shp,38.77600470,-9.16017810,365,8536
146_1_ASC_shp,38.73498540,-9.17070270,205,3624
146_1_DESC_shp,38.72491290,-9.15487200,205,3761
174_0_ASC_shp,38.79189960,-9.15656590,175,3923
174_0_DESC_shp,38.76819670,-9.15843710,175,4042
62_0_ASC_shp,38.72681320,-9.11018800,677,13309
248_0_ASC_shp,38.72552340,-9.18753440,227,4878
248_0_DESC_shp,38.72366090,-9.18738230,227,4647
107_0_DESC_shp,38.74252020,-9.14672220,727,14827
107_0_ASC_shp,38.70965890,-9.21089980,727,15362
62_0_DESC_shp,38.70372520,-9.19432560,668,12886
250_0_CIRC_shp,38.71657500,-9.16154850,172,3701
79_0_ASC_shp,38.70655830,-9.15652940,175,2697
171_0_ASC_shp,38.71202010,-9.19881900,533,10295
171_0_DESC_shp,38.71017810,-9.13520420,533,10665
100_0_DESC_shp,38.78129710,-9.09691060,164,3312
100_0_ASC_shp,38.75439730,-9.13033320,164,4597
198_0_ASC_shp,38.72382230,-9.13717830,339,6235
241_0_ASC_shp,38.73418430,-9.16441690,148,3103
241_0_DESC_shp,38.73676820,-9.16631580,148,2531
200_0_ASC_shp,38.74902890,-9.13765960,181,4919
195_0_DESC_shp,38.75307610,-9.18878750,159,2979
200_0_DESC_shp,38.76979330,-9.12462950,181,4214
195_0_ASC_shp,38.74986600,-9.10459170,159,3043
201_2_ASC_shp,38.73764500,-9.21427040,294,6058
62_0_ASC_shp,38.71215200,-9.20181020,800,24441
201_2_DESC_shp,38.74348740,-9.20582960,294,4864
62_0_DESC_shp,38.71350270,-9.20316900,837,15941
210_0_CIRC_shp,38.75657790,-9.11462250,473,9950
100_0_DESC_shp,38.77439710,-9.09743060,218,4341
100_0_ASC_shp,38.75984100,-9.11672940,218,6705
278_0_CIRC_shp,38.73641780,-9.20146510,229,5780
76_0_ASC_shp,38.69781520,-9.22352980,437,8934
146_0_DESC_shp,38.72895110,-9.16980100,103,1530
65_0_DESC_shp,38.75683150,-9.11299920,371,7603
77_0_DESC_shp,38.71988200,-9.12974460,279,2865
146_0_ASC_shp,38.72820790,-9.17013200,103,2471
169_0_DESC_shp,38.72416320,-9.16057450,341,8721
238_0_CIRC_shp,38.72002270,-9.16966840,40,1064
121_0_DESC_shp,38.71371830,-9.19877170,272,6045
121_0_ASC_shp,38.72390790,-9.19368840,272,5864
204_3_ASC_shp,38.73553750,-9.10364890,391,10811
205_4_DESC_shp,38.72272760,-9.13532860,58,1123
221_0_CIRC_shp,38.71281070,-9.21394560,297,6705
66_0_ASC_shp,38.73969500,-9.10294380,337,5967
169_0_ASC_shp,38.71387600,-9.22526490,273,9005
169_0_DESC_shp,38.72478960,-9.18414610,273,6608
177_0_ASC_shp,38.76331470,-9.19767740,343,7852
172_1_DESC_shp,38.72608820,-9.12842390,89,1674
172_1_ASC_shp,38.70856470,-9.13579280,89,769
171_3_DESC_shp,38.71625620,-9.13573220,584,11547
171_3_ASC_shp,38.71375530,-9.20120210,584,10842
146_1_ASC_shp,38.72817330,-9.15999100,39,913
146_1_DESC_shp,38.73345270,-9.16896720,39,584
116_0_DESC_shp,38.73803680,-9.15696460,319,6244
116_0_ASC_shp,38.74988770,-9.17256790,319,6914
62_0_ASC_shp,38.71295320,-9.20364860,782,24182
204_3_ASC_shp,38.70872850,-9.13354660,287,6562
120_0_DESC_shp,38.74439500,-9.20520160,232,4338
120_0_ASC_shp,38.73688470,-9.21862220,232,5156
107_2_DESC_shp,38.70349800,-9.16702200,340,7159
193_0_DESC_shp,38.70231600,-9.25133050,57,697
107_2_ASC_shp,38.70196110,-9.18097040,340,6581
193_0_ASC_shp,38.69878330,-9.23512990,57,1061
176_0_ASC_shp,38.77436530,-9.10583710,109,1871
176_0_DESC_shp,38.76304920,-9.12908350,109,3196
66_0_DESC_shp,38.77479800,-9.10501740,243,4818
60_0_ASC_shp,38.70088730,-9.22694340,435,8723
60_0_ASC_shp,38.70399230,-9.16114210,79,1818
61_0_DESC_shp,38.76347150,-9.19874650,82,1811
203_0_ASC_shp,38.77208220,-9.11953430,397,8598
203_0_DESC_shp,38.74794490,-9.14852300,397,8053
109_0_DESC_shp,38.70169320,-9.21941390,250,3643
109_0_ASC_shp,38.69747650,-9.19492450,250,5578
201_2_ASC_shp,38.74877460,-9.18808760,101,2303
102_4_ASC_shp,38.70699050,-9.17365050,164,3082
201_2_DESC_shp,38.73655050,-9.21207670,101,1378
164_0_ASC_shp,38.73949650,-9.16675130,161,3850
164_0_DESC_shp,38.74196280,-9.17091080,161,3314
197_0_ASC_shp,38.79251340,-9.12076160,273,5456
108_0_DESC_shp,38.74661460,-9.18382480,168,3462
108_0_ASC_shp,38.74294870,-9.17375420,168,3428
147_3_ASC_shp,38.70869780,-9.13530870,34,333
199_1_ASC_shp,38.78682630,-9.18195270,858,14926
200_0_ASC_shp,38.76991030,-9.12737750,328,8127
200_0_DESC_shp,38.74918150,-9.13865740,328,7737
204_3_ASC_shp,38.77102720,-9.10449930,611,15843
243_0_CIRC_shp,38.71484750,-9.12581540,114,2252
221_0_CIRC_shp,38.69728450,-9.21458090,612,13250
66_0_ASC_shp,38.70699440,-9.14166580,48,398
190_1_ASC_shp,38.75564940,-9.16965990,240,5223
124_0_DESC_shp,38.70536860,-9.16942400,30,603
124_0_ASC_shp,38.71778000,-9.15160730,30,721
196_0_DESC_shp,38.76870130,-9.12774610,235,4479
196_0_ASC_shp,38.75083450,-9.13067780,235,5455
77_0_DESC_shp,38.71326380,-9.13035330,182,1904
112_1_ASC_shp,38.75323560,-9.20859080,356,7613
112_1_DESC_shp,38.76008330,-9.18273540,356,6458
221_0_CIRC_shp,38.69597460,-9.21012480,106,2965
178_1_DESC_shp,38.70725940,-9.17907600,587,11796
103_0_DESC_shp,38.70983370,-9.20347090,82,1344
116_3_ASC_shp,38.76038100,-9.18414230,252,5634
103_0_ASC_shp,38.74790830,-9.14851070,82,1743
116_3_DESC_shp,38.74566120,-9.16945130,252,5574
191_3_CIRC_shp,38.73279900,-9.17521700,204,5199
277_0_DESC_shp,38.76418280,-9.15701650,211,5189
277_0_ASC_shp,38.76280760,-9.16383250,211,4977
106_3_ASC_shp,38.70062640,-9.22761060,640,17075
116_4_DESC_shp,38.77094380,-9.18901630,13,223
171_4_DESC_shp,38.71180250,-9.13584930,233,4646
116_4_ASC_shp,38.73749090,-9.15642990,13,385
143_1_ASC_shp,38.70440910,-9.17473000,455,8573
143_1_DESC_shp,38.73837050,-9.12717270,455,8634
104_0_DESC_shp,38.77195320,-9.19004870,824,16870
104_0_ASC_shp,38.69919510,-9.22569130,824,16783
219_0_CIRC_shp,38.71135910,-9.20763400,242,4255
204_3_ASC_shp,38.69618920,-9.19908470,33,521
121_4_DESC_shp,38.72312090,-9.18202530,453,9953
195_5_ASC_shp,38.74995820,-9.10451720,186,3456
195_5_DESC_shp,38.74434940,-9.11284980,186,5557
64_0_ASC_shp,38.70717130,-9.14154600,45,284
109_4_DESC_shp,38.69849520,-9.18798590,64,1384
109_4_ASC_shp,38.72892640,-9.17220650,64,755
77_0_ASC_shp,38.71199910,-9.13037840,83,939
203_3_DESC_shp,38.78280740,-9.12250840,88,1498
203_3_ASC_shp,38.71454230,-9.14030840,88,1313
212_0_ASC_shp,38.79130170,-9.14426040,122,2526
212_0_DESC_shp,38.77766830,-9.16004520,122,1937
111_0_DESC_shp,38.75509510,-9.17875640,210,4622
226_0_CIRC_shp,38.74713250,-9.11825780,73,1414
111_0_ASC_shp,38.75652930,-9.17747580,210,4686
175_0_ASC_shp,38.74259680,-9.13870030,105,1793
175_0_DESC_shp,38.71936010,-9.17484850,105,2749
60_0_ASC_shp,38.70905740,-9.22459300,540,9780
104_0_DESC_shp,38.75228750,-9.18935830,673,13451
104_0_ASC_shp,38.70419410,-9.19938990,673,13512
60_0_DESC_shp,38.70619800,-9.14385930,577,11048
208_0_ASC_shp,38.76817080,-9.11032750,238,4657
208_0_DESC_shp,38.77008880,-9.10907790,238,4223
143_1_ASC_shp,38.73525140,-9.14159930,170,3137
143_1_DESC_shp,38.71569750,-9.15861930,170,3359
195_5_ASC_shp,38.74304380,-9.11243700,95,1761
195_5_DESC_shp,38.74765000,-9.12819210,95,2790
171_2_ASC_shp,38.70424390,-9.17396790,185,3590
171_2_DESC_shp,38.70784980,-9.13881740,185,3922
226_0_CIRC_shp,38.74477880,-9.11651190,569,11238
101_0_DESC_shp,38.75176870,-9.20604350,132,2243
101_0_ASC_shp,38.72462430,-9.14938220,132,2699
208_0_ASC_shp,38.76854190,-9.09882880,324,6845
204_0_ASC_shp,38.70897120,-9.21254140,26,324
208_0_DESC_shp,38.77493110,-9.09487510,324,5813
204_0_DESC_shp,38.78108270,-9.11099700,26,343
201_0_ASC_shp,38.74187960,-9.16866340,151,3301
201_0_DESC_shp,38.73287020,-9.21623170,151,1984
122_0_DESC_shp,38.70504680,-9.16135960,191,4573
122_0_ASC_shp,38.72337780,-9.15938650,191,3635
122_0_DESC_shp,38.72523850,-9.17265180,69,1188
122_0_ASC_shp,38.73654350,-9.15032700,69,1322
107_0_DESC_shp,38.70365270,-9.16275950,352,7531
107_0_ASC_shp,38.70760920,-9.13987910,352,7151
193_2_DESC_shp,38.70069950,-9.24471900,82,1081
147_0_DESC_shp,38.72754040,-9.13938960,225,4783
193_2_ASC_shp,38.70012660,-9.24022570,82,1547
239_0_CIRC_shp,38.75633390,-9.13694760,150,3382
147_0_ASC_shp,38.72538420,-9.14609700,225,4543
178_1_DESC_shp,38.72635630,-9.19431800,430,8804
178_1_ASC_shp,38.75566510,-9.19948350,430,9453
247_0_CIRC_shp,38.73082120,-9.13693460,246,5453
277_0_DESC_shp,38.76933040,-9.16482890,38,1044
277_0_ASC_shp,38.77406030,-9.15637640,38,1154
107_0_DESC_shp,38.72974650,-9.14353260,646,13330
107_0_ASC_shp,38.70571450,-9.20008220,646,13677
195_0_DESC_shp,38.74277760,-9.14672550,323,7612
195_0_ASC_shp,38.74848260,-9.14813340,323,7415
189_0_ASC_shp,38.70252230,-9.17489560,484,9987
171_0_ASC_shp,38.71861890,-9.13667710,60,1442
75_0_DESC_shp,38.71915970,-9.13568040,344,4257
171_0_DESC_shp,38.71617450,-9.20675680,60,1409
118_0_DESC_shp,38.75744740,-9.11810740,409,8627
118_0_ASC_shp,38.75139800,-9.12341130,409,7876
204_1_DESC_shp,38.75356750,-9.09611860,153,3021
204_1_ASC_shp,38.70960840,-9.12888010,153,1706
204_0_ASC_shp,38.69640710,-9.19683160,213,3200
204_0_DESC_shp,38.76155330,-9.09816230,213,4291
201_0_ASC_shp,38.73280520,-9.21618520,527,10923
201_0_DESC_shp,38.74278950,-9.16583080,527,9693
150_0_ASC_shp,38.74134650,-9.17016880,362,5886
196_0_DESC_shp,38.74083680,-9.13756050,369,8210
150_0_DESC_shp,38.72473600,-9.15994120,362,6289
196_0_ASC_shp,38.77089440,-9.12155460,369,8350
179_0_ASC_shp,38.77092200,-9.16877040,161,3616
178_0_ASC_shp,38.71419520,-9.18183230,53,992
179_0_DESC_shp,38.77006470,-9.16935390,161,4494
178_0_DESC_shp,38.76114500,-9.19746910,53,763
171_1_DESC_shp,38.70634490,-9.14852710,298,6548
100_1_ASC_shp,38.77627880,-9.09499660,405,9578
107_0_DESC_shp,38.75014200,-9.15851260,821,16640
171_1_ASC_shp,38.70349720,-9.16705860,298,5583
100_1_DESC_shp,38.76159710,-9.11401270,405,8152
107_0_ASC_shp,38.71700550,-9.21298090,821,16837
76_0_ASC_shp,38.69798250,-9.19087310,308,5961
103_5_ASC_shp,38.69746410,-9.19600410,455,9385
211_0_CIRC_shp,38.75918990,-9.12561150,124,2316
204_0_ASC_shp,38.76174660,-9.09793570,705,16773
204_0_DESC_shp,38.69772660,-9.18653240,705,17005
103_1_ASC_shp,38.71119460,-9.15362680,118,2001
103_1_DESC_shp,38.71142290,-9.20782040,118,1923
117_0_DESC_shp,38.73501750,-9.14508130,329,6526
117_0_ASC_shp,38.72481210,-9.15092170,329,7020
104_5_DESC_shp,38.70073710,-9.19984270,168,3152
199_0_DESC_shp,38.71660740,-9.14250080,567,10695
122_0_DESC_shp,38.73521820,-9.14067270,514,11096
199_0_ASC_shp,38.78579260,-9.17304420,567,11262
122_0_ASC_shp,38.72929060,-9.16967260,514,10886
103_4_ASC_shp,38.74309160,-9.14719140,103,2297
79_0_ASC_shp,38.70832470,-9.13626320,46,754
171_0_ASC_shp,38.70487620,-9.19595240,455,8564
171_0_DESC_shp,38.70664300,-9.14169020,455,9812
167_4_DESC_shp,38.71906250,-9.17574260,156,6618
104_6_ASC_shp,38.71318410,-9.20312710,44,627
144_0_DESC_shp,38.75926130,-9.11160060,306,6355
144_0_ASC_shp,38.73993220,-9.11180010,306,6631
199_0_DESC_shp,38.74190760,-9.14690990,411,7388
122_0_DESC_shp,38.70690310,-9.15808590,208,4942
199_0_ASC_shp,38.77989450,-9.16308150,411,8317
122_0_ASC_shp,38.72080590,-9.15590120,208,4059
100_1_ASC_shp,38.76846580,-9.09795750,326,8457
100_1_DESC_shp,38.76490470,-9.10970470,326,6635
112_0_DESC_shp,38.76400830,-9.15798160,496,9019
112_0_ASC_shp,38.75012060,-9.19118440,496,10520
108_3_ASC_shp,38.75290100,-9.20979680,246,4616
108_3_DESC_shp,38.74106180,-9.16989830,246,4846
199_0_DESC_shp,38.76112620,-9.15735390,307,5026
199_0_ASC_shp,38.76341490,-9.15683840,307,6329
64_0_ASC_shp,38.79393030,-9.15195490,769,15609
108_3_ASC_shp,38.74925200,-9.19125620,172,2819
108_3_DESC_shp,38.74650320,-9.18348820,172,3493
171_0_ASC_shp,38.70581660,-9.18466770,376,7320
171_0_DESC_shp,38.70349070,-9.16833800,376,7411
191_3_CIRC_shp,38.74487890,-9.18476680,81,1922
175_3_ASC_shp,38.73910090,-9.15305640,61,1701
106_4_DESC_shp,38.71384400,-9.22198670,249,2787
75_0_DESC_shp,38.72086090,-9.13016780,291,2989
106_4_ASC_shp,38.71388930,-9.22485490,249,6159
203_3_DESC_shp,38.75095360,-9.15035500,377,7675
203_3_ASC_shp,38.76267860,-9.12955240,377,8372
168_0_ASC_shp,38.74080640,-9.20889910,354,8405
168_0_DESC_shp,38.75424680,-9.17518990,354,7812
103_0_DESC_shp,38.70668310,-9.17436440,295,5904
253_0_CIRC_shp,38.70629530,-9.16579310,195,4225
103_0_ASC_shp,38.71534030,-9.15431540,295,5828
108_3_ASC_shp,38.72475500,-9.14920720,466,16781
108_3_DESC_shp,38.72194960,-9.14716570,466,8498
178_1_DESC_shp,38.76318060,-9.19717300,26,390
121_0_DESC_shp,38.72471370,-9.15082420,563,12887
178_1_ASC_shp,38.71040370,-9.18037570,26,471
121_0_ASC_shp,38.70925760,-9.21546810,563,11777
64_0_ASC_shp,38.78747510,-9.14495100,686,14220
64_0_DESC_shp,38.71443510,-9.13997700,340,6789
201_2_ASC_shp,38.74253650,-9.17264630,28,329
201_2_DESC_shp,38.73797920,-9.21309020,28,265
279_0_CIRC_shp,38.73913600,-9.20233970,325,6005
199_1_ASC_shp,38.78287900,-9.16523740,627,11011
191_0_CIRC_shp,38.74008370,-9.17409260,260,5553
199_1_DESC_shp,38.70839510,-9.13767150,627,11736
102_0_DESC_shp,38.72240850,-9.21248140,253,4485
102_0_ASC_shp,38.69822840,-9.18925310,253,5005
169_0_ASC_shp,38.72476620,-9.18280420,115,3065
169_0_DESC_shp,38.70936710,-9.22493160,115,1537
168_0_ASC_shp,38.75011060,-9.16157890,26,660
168_0_DESC_shp,38.74513940,-9.22184090,26,603
102_4_ASC_shp,38.72448670,-9.21456920,680,12804
66_0_DESC_shp,38.70869780,-9.13530870,813,17646
164_0_ASC_shp,38.74706290,-9.18790410,283,6007
164_0_DESC_shp,38.73817550,-9.15483300,283,5064
118_0_DESC_shp,38.74718430,-9.10845620,566,11815
118_0_ASC_shp,38.75467980,-9.15202800,566,11151
109_4_DESC_shp,38.71002220,-9.17402410,159,3483
109_4_ASC_shp,38.70635210,-9.17511130,159,3501
245_0_CIRC_shp,38.72355670,-9.14798670,55,1127
151_0_ASC_shp,38.78356300,-9.12462330,569,13246
151_0_DESC_shp,38.70789850,-9.13857310,569,13736
201_2_ASC_shp,38.73868900,-9.21057400,454,8939
201_2_DESC_shp,38.74298640,-9.17386770,454,8839
61_1_DESC_shp,38.74094550,-9.16978430,415,7762
112_0_DESC_shp,38.76001100,-9.15693570,532,9486
112_0_ASC_shp,38.75211280,-9.19723120,532,11353
102_0_DESC_shp,38.70092990,-9.18198830,621,11175
109_0_DESC_shp,38.70148080,-9.22794870,170,2463
102_0_ASC_shp,38.72828020,-9.21147250,621,12185
109_0_ASC_shp,38.70511700,-9.17687760,170,3717
107_2_DESC_shp,38.70713040,-9.20853290,114,2001
61_0_ASC_shp,38.73936220,-9.16701050,318,5405
107_2_ASC_shp,38.70908670,-9.13794110,114,2358
121_0_DESC_shp,38.69631400,-9.22020960,41,835
121_0_ASC_shp,38.72379000,-9.14302430,41,613
151_0_ASC_shp,38.77008050,-9.10908410,417,10552
151_0_DESC_shp,38.74201000,-9.10242770,417,8281
65_0_DESC_shp,38.77606500,-9.11793160,183,3239
112_0_DESC_shp,38.75404550,-9.19730940,226,3465
112_0_ASC_shp,38.75665580,-9.14593930,226,4472
203_2_ASC_shp,38.76908880,-9.12745130,323,6841
198_0_ASC_shp,38.72916750,-9.14360320,419,7966
212_0_ASC_shp,38.78098970,-9.14955090,245,5716
203_2_DESC_shp,38.75579550,-9.14860810,323,6832
212_0_DESC_shp,38.77923520,-9.14516190,245,4558
103_2_DESC_shp,38.70848440,-9.15239820,419,8458
103_2_ASC_shp,38.69978530,-9.18434120,419,8324
190_1_ASC_shp,38.74694200,-9.15651160,160,3379
117_0_DESC_shp,38.70412310,-9.18271010,29,643
117_0_ASC_shp,38.75584100,-9.16992430,29,871
103_2_DESC_shp,38.74790830,-9.14851070,703,13627
114_0_DESC_shp,38.70373180,-9.19562000,147,3210
114_0_ASC_shp,38.72874940,-9.12182760,147,2842
151_0_ASC_shp,38.76072970,-9.11192150,330,9364
151_0_DESC_shp,38.75711000,-9.10766610,330,5568
62_0_ASC_shp,38.71115230,-9.19568030,844,25438
170_0_ASC_shp,38.75646100,-9.14653950,178,4177
170_0_DESC_shp,38.77912310,-9.14470770,178,4031
164_0_ASC_shp,38.75052820,-9.19747370,330,7022
164_0_DESC_shp,38.73511740,-9.14911840,330,6083
106_3_ASC_shp,38.71104030,-9.22612220,560,15801
240_0_CIRC_shp,38.76169890,-9.19682600,61,1310
61_1_DESC_shp,38.74612480,-9.20650420,207,3474
120_0_DESC_shp,38.73509020,-9.21930290,95,1594
120_0_ASC_shp,38.74531600,-9.20497460,95,2564
114_0_DESC_shp,38.70569960,-9.17614630,271,5472
114_0_ASC_shp,38.73795150,-9.14083250,271,4978
209_0_CIRC_shp,38.76398870,-9.12042880,510,8755
109_1_ASC_shp,38.71980710,-9.17513980,108,1900
109_1_DESC_shp,38.72498470,-9.17246640,108,3006
102_4_ASC_shp,38.70992310,-9.21500550,429,8513
65_0_ASC_shp,38.77098450,-9.09773240,924,18713
199_1_ASC_shp,38.78599680,-9.17330650,717,13137
199_1_DESC_shp,38.70670270,-9.14359140,717,12408
114_0_DESC_shp,38.73395400,-9.11268500,767,15892
105_0_DESC_shp,38.75421830,-9.11388140,445,9631
114_0_ASC_shp,38.71353010,-9.19539140,767,15478
105_0_ASC_shp,38.74297120,-9.13358630,445,9554
227_0_CIRC_shp,38.74510850,-9.18074630,241,4719
121_4_DESC_shp,38.71204060,-9.19874920,263,5858
236_0_CIRC_shp,38.71070920,-9.14393680,60,744
201_0_ASC_shp,38.74768520,-9.14806170,57,1200
201_0_DESC_shp,38.73864700,-9.21083930,57,550
211_0_CIRC_shp,38.75299950,-9.10556420,450,8810
178_3_DESC_shp,38.73216630,-9.20328330,333,6655
178_3_ASC_shp,38.74431980,-9.19499840,333,7650
172_1_DESC_shp,38.72359030,-9.12182750,202,4335
172_1_ASC_shp,38.71938970,-9.12262230,202,3245
171_3_DESC_shp,38.70985250,-9.20311250,1,0
171_3_ASC_shp,38.72620290,-9.14073930,1,0
104_0_DESC_shp,38.72577400,-9.19419430,403,7389
104_0_ASC_shp,38.72649150,-9.19443430,403,9283
226_0_CIRC_shp,38.72605170,-9.11352920,207,4268
150_0_ASC_shp,38.71542450,-9.14485120,75,1146
150_0_DESC_shp,38.74814970,-9.19200500,75,1723
104_1_ASC_shp,38.71335290,-9.20265370,26,521
104_1_DESC_shp,38.70024870,-9.19989950,26,446
192_0_DESC_shp,38.71699480,-9.16955720,187,3929
192_0_ASC_shp,38.72634960,-9.14531350,187,3780
192_1_DESC_shp,38.71355790,-9.13664770,505,9499
178_1_DESC_shp,38.74445310,-9.19662660,244,4361
178_1_ASC_shp,38.73625300,-9.20105750,244,5349
66_0_ASC_shp,38.73029680,-9.10791120,290,4742
172_0_ASC_shp,38.75301480,-9.14374920,461,8477
172_0_DESC_shp,38.70855150,-9.13093870,461,10104
66_0_DESC_shp,38.77478100,-9.10368950,287,5386
104_5_DESC_shp,38.70461090,-9.19934550,190,3584
103_0_DESC_shp,38.71061210,-9.20379110,77,1253
103_0_ASC_shp,38.74826490,-9.14873440,77,1698
150_0_ASC_shp,38.74519950,-9.18095540,413,6930
150_0_DESC_shp,38.72082620,-9.15633790,413,7294
121_1_ASC_shp,38.71834500,-9.19899790,203,4947
121_1_DESC_shp,38.72234400,-9.17056190,203,4572
226_0_CIRC_shp,38.72835720,-9.10953050,427,8220
170_4_ASC_shp,38.79566360,-9.14983970,355,8124
124_0_DESC_shp,38.71279910,-9.16641290,74,1764
170_4_DESC_shp,38.76270220,-9.15674070,355,8498
124_0_ASC_shp,38.71488180,-9.15153510,74,1557
197_2_DESC_shp,38.77483180,-9.10111970,242,4573
197_2_ASC_shp,38.78179820,-9.12054940,242,4085
117_0_DESC_shp,38.75610560,-9.17668060,575,12101
61_0_DESC_shp,38.74561710,-9.20627120,315,5669
117_0_ASC_shp,38.70235390,-9.18825330,575,12170
171_0_ASC_shp,38.70349070,-9.16833800,297,5694
171_0_DESC_shp,38.70583630,-9.18451990,297,5799
100_1_ASC_shp,38.76422760,-9.10948660,246,6773
100_1_DESC_shp,38.76864170,-9.09805300,246,4971
239_0_CIRC_shp,38.74825440,-9.14804800,361,8309
147_3_ASC_shp,38.73320720,-9.13250520,487,7862
143_0_DESC_shp,38.73772390,-9.12708820,481,9231
103_5_ASC_shp,38.71303720,-9.21439060,669,13537
143_0_ASC_shp,38.70338510,-9.17950010,481,9075
79_0_ASC_shp,38.70718320,-9.14151400,88,1231
248_0_ASC_shp,38.73173410,-9.16254160,111,1518
248_0_DESC_shp,38.71391000,-9.19632880,111,2219
107_0_DESC_shp,38.70626560,-9.14313710,411,9313
148_0_DESC_shp,38.71586510,-9.15860180,84,1324
107_0_ASC_shp,38.70626020,-9.14423790,411,7602
148_0_ASC_shp,38.72510230,-9.15061130,84,1862
239_0_CIRC_shp,38.75803790,-9.14160060,213,4669
106_0_DESC_shp,38.75631950,-9.10503680,729,18276
106_0_ASC_shp,38.70119810,-9.22800580,729,19818
199_3_DESC_shp,38.74254600,-9.13836770,327,6586
75_0_ASC_shp,38.71323150,-9.13010640,161,2646
61_1_DESC_shp,38.75349760,-9.20941290,144,2218
75_0_DESC_shp,38.71283480,-9.12913780,196,2030
60_0_ASC_shp,38.71323170,-9.22516380,584,10313
195_0_DESC_shp,38.74420130,-9.15212910,283,6824
121_0_DESC_shp,38.72309170,-9.17557610,485,10657
195_0_ASC_shp,38.74895250,-9.13388680,283,6166
121_0_ASC_shp,38.71412070,-9.21458320,485,10098
64_0_ASC_shp,38.75805900,-9.15348480,389,7302
194_0_DESC_shp,38.77989140,-9.14840890,157,3987
194_0_ASC_shp,38.77859850,-9.14894190,157,4173
104_5_DESC_shp,38.71838560,-9.19890350,339,6317
282_0_ASC_shp,38.75498690,-9.19392490,371,7957
107_0_DESC_shp,38.70983500,-9.20857840,96,1653
282_0_DESC_shp,38.77435030,-9.15540680,371,8326
107_0_ASC_shp,38.73520600,-9.14526550,96,2650
171_0_ASC_shp,38.71350680,-9.20984460,612,11702
171_0_DESC_shp,38.72144440,-9.13904390,612,12083
170_0_ASC_shp,38.79838170,-9.14681190,627,14317
65_0_DESC_shp,38.70723040,-9.14131750,921,18359
